section_id,study_area,discom,circle,division,subdivision,section,date,year,month,n_areas,n_zero_unit_areas,totservices,billedservices,billedservices_incomplete,units,load_unit_unconfirmed,units_per_connection,n_negative_rows_removed
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2024-12-01,2024,12,1,1,2,2.0,False,0.0,108.0,0.0,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-01-01,2025,1,2,2,3,2.0,True,0.0,162.0,0.0,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-02-01,2025,2,2,1,3,3.0,False,22.0,162.0,7.33,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-03-01,2025,3,2,2,3,3.0,False,0.0,162.0,0.0,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-04-01,2025,4,2,1,3,3.0,False,4614.0,162.0,1538.0,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-05-01,2025,5,2,0,3,3.0,False,5434.0,162.0,1811.33,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-06-01,2025,6,2,1,3,3.0,False,128.0,162.0,42.67,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-07-01,2025,7,2,0,3,3.0,False,11535.0,162.0,3845.0,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-08-01,2025,8,2,0,3,3.0,False,4802.0,162.0,1600.67,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-09-01,2025,9,2,0,3,3.0,False,1974.0,162.0,658.0,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-10-01,2025,10,2,0,3,3.0,False,34.0,162.0,11.33,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-11-01,2025,11,2,0,3,3.0,False,2512.0,162.0,837.33,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2025-12-01,2025,12,2,0,3,3.0,False,2797.0,162.0,932.33,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2026-01-01,2026,1,3,1,4,3.0,True,6064.0,282.0,1516.0,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2026-02-01,2026,2,3,0,4,4.0,False,8286.0,282.0,2071.5,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2026-03-01,2026,3,3,0,5,5.0,False,10915.0,335.0,2183.0,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2026-04-01,2026,4,3,0,5,5.0,False,23792.0,335.0,4758.4,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2026-05-01,2026,5,3,0,5,5.0,False,52651.0,335.0,10530.2,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2026-06-01,2026,6,3,0,5,5.0,False,55620.0,335.0,11124.0,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2026-07-01,2026,7,3,0,5,5.0,False,47518.0,335.0,9503.6,0
BANJARA_HILLS_BANJARA_HILLS,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,2026-08-01,2026,8,3,0,5,5.0,False,53860.0,335.0,10772.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-01-01,2023,1,1,0,1,1.0,False,1246.0,22.0,1246.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-02-01,2023,2,1,0,1,1.0,False,591.0,22.0,591.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-03-01,2023,3,1,0,1,1.0,False,1359.0,22.0,1359.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-04-01,2023,4,1,0,1,1.0,False,964.0,22.0,964.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-05-01,2023,5,2,1,2,1.0,True,1055.0,32.0,527.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-06-01,2023,6,2,0,2,2.0,False,3022.0,32.0,1511.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-07-01,2023,7,2,0,2,2.0,False,2711.0,32.0,1355.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-08-01,2023,8,2,0,2,2.0,False,3202.0,32.0,1601.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-09-01,2023,9,2,0,2,2.0,False,3733.0,32.0,1866.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-10-01,2023,10,2,0,2,2.0,False,4554.0,32.0,2277.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-11-01,2023,11,2,0,2,2.0,False,5211.0,32.0,2605.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2023-12-01,2023,12,2,0,2,2.0,False,4420.0,32.0,2210.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-01-01,2024,1,2,0,2,2.0,False,2974.0,32.0,1487.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-02-01,2024,2,2,0,2,2.0,False,2580.0,32.0,1290.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-03-01,2024,3,2,0,2,2.0,False,3515.0,32.0,1757.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-04-01,2024,4,2,0,2,2.0,False,3333.0,32.0,1666.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-05-01,2024,5,2,0,2,2.0,False,2242.0,32.0,1121.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-06-01,2024,6,2,0,2,2.0,False,2620.0,32.0,1310.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-07-01,2024,7,2,0,2,2.0,False,1728.0,32.0,864.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-08-01,2024,8,2,0,2,2.0,False,2029.0,32.0,1014.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-09-01,2024,9,2,0,2,2.0,False,2544.0,32.0,1272.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-10-01,2024,10,2,0,2,2.0,False,2343.0,32.0,1171.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-11-01,2024,11,2,0,2,2.0,False,2634.0,32.0,1317.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2024-12-01,2024,12,2,0,2,2.0,False,2106.0,32.0,1053.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-01-01,2025,1,2,0,2,2.0,False,2463.0,32.0,1231.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-02-01,2025,2,2,0,2,2.0,False,2209.0,32.0,1104.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-03-01,2025,3,2,0,2,2.0,False,1642.0,32.0,821.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-04-01,2025,4,2,0,2,2.0,False,2093.0,32.0,1046.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-05-01,2025,5,2,0,2,2.0,False,1496.0,32.0,748.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-06-01,2025,6,2,0,2,2.0,False,2319.0,32.0,1159.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-07-01,2025,7,2,0,2,2.0,False,1765.0,32.0,882.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-08-01,2025,8,2,0,2,2.0,False,944.0,32.0,472.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-09-01,2025,9,2,0,2,2.0,False,657.0,32.0,328.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-10-01,2025,10,2,0,2,2.0,False,758.0,32.0,379.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-11-01,2025,11,2,0,2,2.0,False,648.0,32.0,324.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2025-12-01,2025,12,2,0,2,2.0,False,843.0,32.0,421.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2026-01-01,2026,1,2,0,2,2.0,False,1426.0,32.0,713.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2026-02-01,2026,2,2,0,2,2.0,False,1304.0,32.0,652.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2026-03-01,2026,3,2,0,2,2.0,False,1022.0,32.0,511.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2026-04-01,2026,4,2,0,2,2.0,False,1317.0,32.0,658.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2026-05-01,2026,5,2,0,2,2.0,False,1424.0,32.0,712.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2026-06-01,2026,6,2,0,2,2.0,False,2182.0,32.0,1091.0,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2026-07-01,2026,7,2,0,2,2.0,False,2755.0,32.0,1377.5,0
BANJARA_HILLS_BEGUMPET,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,2026-08-01,2026,8,2,0,2,2.0,False,3358.0,32.0,1679.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2025-05-01,2025,5,1,1,1,,True,0.0,53.0,0.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2025-06-01,2025,6,1,0,1,1.0,False,437.0,53.0,437.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2025-07-01,2025,7,1,0,1,1.0,False,1351.0,53.0,1351.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2025-08-01,2025,8,1,0,1,1.0,False,1830.0,53.0,1830.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2025-09-01,2025,9,1,0,1,1.0,False,2085.0,53.0,2085.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2025-10-01,2025,10,1,0,1,1.0,False,2510.0,53.0,2510.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2025-11-01,2025,11,1,0,1,1.0,False,3459.0,53.0,3459.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2025-12-01,2025,12,1,0,1,1.0,False,4588.0,53.0,4588.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2026-01-01,2026,1,1,0,1,1.0,False,10825.0,53.0,10825.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2026-02-01,2026,2,1,0,1,1.0,False,11040.0,53.0,11040.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2026-03-01,2026,3,1,0,1,1.0,False,18880.0,53.0,18880.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2026-04-01,2026,4,1,0,1,1.0,False,27757.0,53.0,27757.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2026-05-01,2026,5,1,0,1,1.0,False,27637.0,53.0,27637.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2026-06-01,2026,6,1,0,1,1.0,False,29584.0,53.0,29584.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2026-07-01,2026,7,1,0,1,1.0,False,22862.0,53.0,22862.0,0
BANJARA_HILLS_BORABANDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,2026-08-01,2026,8,1,0,1,1.0,False,27039.0,53.0,27039.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2023-05-01,2023,5,1,0,1,1.0,False,10.0,9.0,10.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2023-06-01,2023,6,1,0,1,1.0,False,23.0,9.0,23.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2023-07-01,2023,7,1,0,1,1.0,False,84.0,9.0,84.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2023-08-01,2023,8,1,0,1,1.0,False,145.0,9.0,145.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2023-09-01,2023,9,1,0,1,1.0,False,3340.0,9.0,3340.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2023-10-01,2023,10,1,0,1,1.0,False,4820.0,9.0,4820.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2023-11-01,2023,11,1,0,1,1.0,False,5096.0,9.0,5096.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2023-12-01,2023,12,1,0,1,1.0,False,4392.0,9.0,4392.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-01-01,2024,1,1,0,1,1.0,False,4796.0,9.0,4796.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-02-01,2024,2,1,0,1,1.0,False,3103.0,9.0,3103.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-03-01,2024,3,1,0,1,1.0,False,3100.0,9.0,3100.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-04-01,2024,4,1,0,1,1.0,False,3164.0,9.0,3164.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-05-01,2024,5,1,0,1,1.0,False,4433.0,9.0,4433.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-06-01,2024,6,1,0,1,1.0,False,4967.0,9.0,4967.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-07-01,2024,7,1,0,1,1.0,False,6438.0,9.0,6438.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-08-01,2024,8,1,0,1,1.0,False,6340.0,9.0,6340.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-09-01,2024,9,1,0,1,1.0,False,6401.0,9.0,6401.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-10-01,2024,10,1,0,1,1.0,False,4249.0,9.0,4249.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-11-01,2024,11,1,0,1,1.0,False,5744.0,9.0,5744.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2024-12-01,2024,12,1,0,1,1.0,False,6399.0,25.0,6399.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-01-01,2025,1,1,0,1,1.0,False,7488.0,25.0,7488.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-02-01,2025,2,1,0,1,1.0,False,5389.0,25.0,5389.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-03-01,2025,3,1,0,1,1.0,False,3937.0,25.0,3937.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-04-01,2025,4,1,0,1,1.0,False,5647.0,25.0,5647.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-05-01,2025,5,1,0,1,1.0,False,4758.0,25.0,4758.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-06-01,2025,6,1,0,1,1.0,False,5930.0,25.0,5930.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-07-01,2025,7,1,0,1,1.0,False,4121.0,25.0,4121.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-08-01,2025,8,1,0,1,1.0,False,6183.0,25.0,6183.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-09-01,2025,9,1,0,1,1.0,False,232.0,25.0,232.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-10-01,2025,10,1,1,1,1.0,False,0.0,25.0,0.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-11-01,2025,11,1,1,1,,True,0.0,25.0,0.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2025-12-01,2025,12,1,1,1,,True,0.0,25.0,0.0,0
BANJARA_HILLS_ERRAGADDA,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,2026-01-01,2026,1,1,1,1,,True,0.0,25.0,0.0,0
BANJARA_HILLS_FILM_NAGAR,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,2023-01-01,2023,1,1,0,1,1.0,False,1282.0,55.0,1282.0,0
BANJARA_HILLS_FILM_NAGAR,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,2023-02-01,2023,2,1,0,1,1.0,False,1525.0,55.0,1525.0,0
BANJARA_HILLS_FILM_NAGAR,initial greater-Hyderabad study area,TGSPDCL,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,2023-03-01,2023,3,1,0,1,1.0,False,1607.0,55.0,1607.0,0
